"csu_id","trap_id","year","week","zone","trap_date","county","method","spp","total","test_code","cq","copies_WNV","seq","lat","long","note"
"CSU12112","FC-072",2018,30,"NE","2018-07-23","LC","L","Tarsalis",25,"0","55.55",,,"40.56953","-105.07117",
"CSU12108","FC-091GR",2018,30,"NE","2018-07-23","LC","G","Pipiens",6,"0","55.55",,,"40.57052","-105.05457",
"CSU00000","FC-091GR",2018,30,"NE","2018-07-23","LC","G","Tarsalis",0,,,,,,,
"CSU12109","FC-092GR",2018,30,"NE","2018-07-23","LC","G","Pipiens",19,"0","55.55",,,"40.58407","-105.06497",
"CSU00000","FC-092GR",2018,30,"NE","2018-07-23","LC","G","Tarsalis",0,,,,,,,
"CSU12190","FC-011",2018,30,"NW","2018-07-25","LC","L","Pipiens",39,"0","55.55",,,"40.56948","-105.13603",
"CSU12189","FC-011",2018,30,"NW","2018-07-25","LC","L","Tarsalis",43,"0","55.55",,,"40.56948","-105.13603",
"CSU00000","FC-015",2018,30,"NW","2018-07-25","LC","L","Pipiens",0,,,,,,,
"CSU12164","FC-015",2018,30,"NW","2018-07-25","LC","L","Tarsalis",17,"0","55.55",,,"40.5598","-105.12409",
"CSU12130","FC-036",2018,30,"NW","2018-07-23","LC","L","Pipiens",12,"0","55.55",,,"40.600766","-105.079837",
"CSU12126","FC-036",2018,30,"NW","2018-07-23","LC","L","Tarsalis",50,"0","55.55",,,"40.600766","-105.079837",
"CSU12127","FC-036",2018,30,"NW","2018-07-23","LC","L","Tarsalis",50,"0","32.50436",,,"40.600766","-105.079837",
"CSU12128","FC-036",2018,30,"NW","2018-07-23","LC","L","Tarsalis",50,"0","55.55",,,"40.600766","-105.079837",
"CSU12129","FC-036",2018,30,"NW","2018-07-23","LC","L","Tarsalis",8,"0","55.55",,,"40.600766","-105.079837",
"CSU12183","FC-041",2018,30,"NW","2018-07-25","LC","L","Pipiens",12,"0","55.55",,,"40.58794","-105.10486",
"CSU12182","FC-041",2018,30,"NW","2018-07-25","LC","L","Tarsalis",32,"0","55.55",,,"40.58794","-105.10486",
"CSU00000","FC-049",2018,30,"NW","2018-07-25","LC","L","Pipiens",0,,,,,,,
"CSU12191","FC-049",2018,30,"NW","2018-07-25","LC","L","Tarsalis",36,"0","55.55",,,"40.57324","-105.13949",
"CSU00000","FC-052",2018,30,"NW","2018-07-25","LC","L","Pipiens",0,,,,,,,
"CSU12181","FC-052",2018,30,"NW","2018-07-25","LC","L","Tarsalis",5,"0","55.55",,,"40.56163","-105.08703",
"CSU00000","FC-061",2018,30,"NW","2018-07-25","LC","L","Pipiens",0,,,,,,,
"CSU12163","FC-061",2018,30,"NW","2018-07-25","LC","L","Tarsalis",13,"0","31.84644",,,"40.5688","-105.09165",
"CSU00000","FC-063",2018,30,"NW","2018-07-25","LC","L","Pipiens",0,,,,,,,
"CSU12192","FC-063",2018,30,"NW","2018-07-25","LC","L","Tarsalis",17,"0","55.55",,,"40.56568","-105.10485",
"CSU12171","FC-063GR",2018,30,"NW","2018-07-25","LC","G","Pipiens",50,"0","55.55",,,"40.56568","-105.10505",
"CSU12172","FC-063GR",2018,30,"NW","2018-07-25","LC","G","Pipiens",50,"0","55.55",,,"40.56568","-105.10505",
"CSU12173","FC-063GR",2018,30,"NW","2018-07-25","LC","G","Pipiens",50,"1","26.8408",,,"40.56568","-105.10505",
"CSU12174","FC-063GR",2018,30,"NW","2018-07-25","LC","G","Pipiens",50,"1","16.02998",,,"40.56568","-105.10505",
"CSU12175","FC-063GR",2018,30,"NW","2018-07-25","LC","G","Pipiens",50,"1","24.80789",,,"40.56568","-105.10505",
"CSU12176","FC-063GR",2018,30,"NW","2018-07-25","LC","G","Pipiens",50,"0","55.55",,,"40.56568","-105.10505",
"CSU12177","FC-063GR",2018,30,"NW","2018-07-25","LC","G","Pipiens",50,"0","30.93493",,,"40.56568","-105.10505",
"CSU12178","FC-063GR",2018,30,"NW","2018-07-25","LC","G","Pipiens",50,"0","55.55",,,"40.56568","-105.10505",
"CSU00000","FC-063GR",2018,30,"NW","2018-07-25","LC","G","Tarsalis",0,,,,,,,
"CSU12185","FC-073",2018,30,"NW","2018-07-25","LC","L","Pipiens",7,"0","55.55",,,"40.58605","-105.08889",
"CSU12184","FC-073",2018,30,"NW","2018-07-25","LC","L","Tarsalis",20,"0","29.66243",,,"40.58605","-105.08889",
"CSU12186","FC-090GR",2018,30,"NW","2018-07-25","LC","G","Pipiens",50,"0","55.55",,,"40.58196","-105.11136",
"CSU12187","FC-090GR",2018,30,"NW","2018-07-25","LC","G","Pipiens",50,"0","55.55",,,"40.58196","-105.11136",
"CSU12188","FC-090GR",2018,30,"NW","2018-07-25","LC","G","Pipiens",23,"0","55.55",,,"40.58196","-105.11136",
"CSU00000","FC-090GR",2018,30,"NW","2018-07-25","LC","G","Tarsalis",0,,,,,,,
"CSU12151","FC-004",2018,30,"SE","2018-07-24","LC","L","Pipiens",10,"0","55.55",,,"40.53486","-105.03733",
"CSU12150","FC-004",2018,30,"SE","2018-07-24","LC","L","Tarsalis",33,"0","55.55",,,"40.53486","-105.03733",
"CSU00000","FC-023",2018,30,"SE","2018-07-24","LC","L","Pipiens",0,,,,,,,
"CSU00000","FC-023",2018,30,"SE","2018-07-24","LC","L","Tarsalis",0,,,,,,,
"CSU12149","FC-027",2018,30,"SE","2018-07-24","LC","L","Pipiens",13,"0","55.55",,,"40.54651","-105.03359",
"CSU12148","FC-027",2018,30,"SE","2018-07-24","LC","L","Tarsalis",21,"0","55.55",,,"40.54651","-105.03359",
"CSU00000","FC-029",2018,30,"SE","2018-07-26","LC","L","Pipiens",0,,,,,,,
"CSU12201","FC-029",2018,30,"SE","2018-07-26","LC","L","Tarsalis",35,"0","55.55",,,"40.51011","-105.06935",
"CSU12196","FC-029GR",2018,30,"SE","2018-07-26","LC","G","Pipiens",28,"0","55.55",,,"40.51101","-105.06937",
"CSU00000","FC-029GR",2018,30,"SE","2018-07-26","LC","G","Tarsalis",0,,,,,,,
"CSU00000","FC-031",2018,30,"SE","2018-07-26","LC","L","Pipiens",0,,,,,,,
"CSU00000","FC-031",2018,30,"SE","2018-07-26","LC","L","Tarsalis",0,,,,,,,
"CSU00000","FC-039",2018,30,"SE","2018-07-24","LC","L","Pipiens",0,,,,,,,
"CSU12140","FC-039",2018,30,"SE","2018-07-24","LC","L","Tarsalis",35,"0","55.55",,,"40.48081","-105.03934",
"CSU00000","FC-046",2018,30,"SE","2018-07-24","LC","L","Pipiens",0,,,,,,,
"CSU12156","FC-046",2018,30,"SE","2018-07-24","LC","L","Tarsalis",7,"0","55.55",,,"40.52983","-105.06484",
"CSU00000","FC-047",2018,30,"SE","2018-07-24","LC","L","Pipiens",0,,,,,,,
"CSU00000","FC-047",2018,30,"SE","2018-07-24","LC","L","Tarsalis",0,,,,,,,
"CSU00000","FC-050",2018,30,"SE","2018-07-24","LC","L","Pipiens",0,,,,,,,
"CSU12147","FC-050",2018,30,"SE","2018-07-24","LC","L","Tarsalis",40,"1","19.33444",,,"40.52954","-105.05033",
"CSU12144","FC-053",2018,30,"SE","2018-07-24","LC","L","Pipiens",6,"0","55.55",,,"40.49942","-105.01183",
"CSU12142","FC-053",2018,30,"SE","2018-07-24","LC","L","Tarsalis",50,"0","55.55",,,"40.49942","-105.01183",
"CSU12143","FC-053",2018,30,"SE","2018-07-24","LC","L","Tarsalis",16,"0","55.55",,,"40.49942","-105.01183",
"CSU00000","FC-054",2018,30,"SE","2018-07-26","LC","L","Pipiens",0,,,,,,,
"CSU12202","FC-054",2018,30,"SE","2018-07-26","LC","L","Tarsalis",4,"0","55.55",,,"40.49998","-105.0632",
"CSU00000","FC-059",2018,30,"SE","2018-07-24","LC","L","Pipiens",0,,,,,,,
"CSU12146","FC-059",2018,30,"SE","2018-07-24","LC","L","Tarsalis",9,"0","55.55",,,"40.5426","-105.04604",
"CSU00000","FC-064",2018,30,"SE","2018-07-24","LC","L","Pipiens",0,,,,,,,
"CSU12145","FC-064",2018,30,"SE","2018-07-24","LC","L","Tarsalis",7,"0","55.55",,,"40.49868","-105.0298",
"CSU00000","FC-074",2018,30,"SE","2018-07-24","LC","L","Pipiens",0,,,,,,,
"CSU12154","FC-074",2018,30,"SE","2018-07-24","LC","L","Tarsalis",16,"0","55.55",,,"40.51432","-105.00249",
"CSU00000","FC-075",2018,30,"SE","2018-07-24","LC","L","Pipiens",0,,,,,,,
"CSU12155","FC-075",2018,30,"SE","2018-07-24","LC","L","Tarsalis",29,"0","55.55",,,"40.51138","-105.01987",
"CSU12152","FC-075GR",2018,30,"SE","2018-07-24","LC","G","Pipiens",50,"0","55.55",,,"40.51138","-105.02937",
"CSU12153","FC-075GR",2018,30,"SE","2018-07-24","LC","G","Pipiens",48,"0","55.55",,,"40.51138","-105.02937",
"CSU00000","FC-075GR",2018,30,"SE","2018-07-24","LC","G","Tarsalis",0,,,,,,,
"CSU12157","FC-088GR",2018,30,"SE","2018-07-24","LC","G","Pipiens",50,"0","55.55",,,"40.53331","-105.03053",
"CSU12158","FC-088GR",2018,30,"SE","2018-07-24","LC","G","Pipiens",50,"0","31.76837",,,"40.53331","-105.03053",
"CSU12159","FC-088GR",2018,30,"SE","2018-07-24","LC","G","Pipiens",15,"0","55.55",,,"40.53331","-105.03053",
"CSU00000","FC-088GR",2018,30,"SE","2018-07-24","LC","G","Tarsalis",0,,,,,,,
"CSU00000","FC-001",2018,30,"SW","2018-07-26","LC","L","Pipiens",0,,,,,,,
"CSU12193","FC-001",2018,30,"SW","2018-07-26","LC","L","Tarsalis",28,"0","55.55",,,"40.49087","-105.08257",
"CSU00000","FC-037",2018,30,"SW","2018-07-26","LC","L","Pipiens",0,,,,,,,
"CSU12200","FC-037",2018,30,"SW","2018-07-26","LC","L","Tarsalis",18,"0","55.55",,,"40.51668","-105.09808",
"CSU00000","FC-057",2018,30,"SW","2018-07-26","LC","L","Pipiens",0,,,,,,,
"CSU12195","FC-057",2018,30,"SW","2018-07-26","LC","L","Tarsalis",14,"0","55.55",,,"40.48439","-105.10524",
"CSU00000","FC-058",2018,30,"SW","2018-07-25","LC","L","Pipiens",0,,,,,,,
"CSU12161","FC-058",2018,30,"SW","2018-07-25","LC","L","Tarsalis",6,"0","31.70317",,,"40.54884","-105.12533",
"CSU00000","FC-060",2018,30,"SW","2018-07-25","LC","L","Pipiens",0,,,,,,,
"CSU12180","FC-060",2018,30,"SW","2018-07-25","LC","L","Tarsalis",8,"0","55.55",,,"40.5487","-105.12019",
"CSU00000","FC-062",2018,30,"SW","2018-07-26","LC","L","Pipiens",0,,,,,,,
"CSU12198","FC-062",2018,30,"SW","2018-07-26","LC","L","Tarsalis",15,"0","55.55",,,"40.54278","-105.08741",
"CSU00000","FC-068",2018,30,"SW","2018-07-26","LC","L","Pipiens",0,,,,,,,
"CSU12197","FC-068",2018,30,"SW","2018-07-26","LC","L","Tarsalis",8,"0","55.55",,,"40.516","-105.08547",
"CSU00000","FC-071",2018,30,"SW","2018-07-26","LC","L","Pipiens",0,,,,,,,
"CSU12199","FC-071",2018,30,"SW","2018-07-26","LC","L","Tarsalis",5,"0","55.55",,,"40.52733","-105.10821",
"CSU12203","FC-089GR",2018,30,"SW","2018-07-26","LC","G","Pipiens",50,"0","55.55",,,"40.53631","-105.10056",
"CSU12204","FC-089GR",2018,30,"SW","2018-07-26","LC","G","Pipiens",17,"0","55.55",,,"40.53631","-105.10056",
"CSU00000","FC-089GR",2018,30,"SW","2018-07-26","LC","G","Tarsalis",0,,,,,,,
"CSU00000","FC-093",2018,30,"SW","2018-07-26","LC","L","Pipiens",0,,,,,,,
"CSU12194","FC-093",2018,30,"SW","2018-07-26","LC","L","Tarsalis",2,"0","55.55",,,"40.53186","-105.08825",
"CSU12301","LC-001",2018,31,"BE","2018-08-01","LC","L","Pipiens",15,"0","55.55",,,"40.302587","-105.084057",
"CSU12298","LC-001",2018,31,"BE","2018-08-01","LC","L","Tarsalis",50,"0","34.21737",,,"40.302587","-105.084057",
"CSU12299","LC-001",2018,31,"BE","2018-08-01","LC","L","Tarsalis",50,"0","55.55",,,"40.302587","-105.084057",
"CSU12300","LC-001",2018,31,"BE","2018-08-01","LC","L","Tarsalis",6,"0","55.55",,,"40.302587","-105.084057",
"CSU00000","LC-049",2018,31,"BE","2018-08-01","LC","L","Pipiens",0,,,,,,,
"CSU00000","LC-049",2018,31,"BE","2018-08-01","LC","L","Tarsalis",0,,,,,,,
"CSU12289","LC-053",2018,31,"BE","2018-08-01","LC","L","Pipiens",7,"0","55.55",,,"40.320553","-105.094569",
"CSU12287","LC-053",2018,31,"BE","2018-08-01","LC","L","Tarsalis",50,"0","34.97181",,,"40.320553","-105.094569",
"CSU12288","LC-053",2018,31,"BE","2018-08-01","LC","L","Tarsalis",37,"0","55.55",,,"40.320553","-105.094569",
"CSU00000","LC-054",2018,31,"BE","2018-08-01","LC","L","Pipiens",0,,,,,,,
"CSU12290","LC-054",2018,31,"BE","2018-08-01","LC","L","Tarsalis",50,"0","55.55",,,"40.343955","-105.102766",
"CSU12291","LC-054",2018,31,"BE","2018-08-01","LC","L","Tarsalis",50,"1","26.80528",,,"40.343955","-105.102766",
"CSU12292","LC-054",2018,31,"BE","2018-08-01","LC","L","Tarsalis",20,"0","55.55",,,"40.343955","-105.102766",
"CSU00000","LV-020",2018,31,"LV","2018-08-01","LC","L","Pipiens",0,,,,,,,
"CSU12281","LV-020",2018,31,"LV","2018-08-01","LC","L","Tarsalis",6,"0","55.55",,,"40.373964","-105.11349",
"CSU12206","LV-069",2018,31,"LV","2018-07-30","LC","L","Pipiens",6,"0","55.55",,,"40.428924","-105.058221",
"CSU12205","LV-069",2018,31,"LV","2018-07-30","LC","L","Tarsalis",22,"0","55.55",,,"40.428924","-105.058221",
"CSU12237","LV-089",2018,31,"LV","2018-07-31","LC","L","Pipiens",11,"0","31.43379",,,"40.400251","-105.042395",
"CSU12236","LV-089",2018,31,"LV","2018-07-31","LC","L","Tarsalis",30,"0","55.55",,,"40.400251","-105.042395",
"CSU00000","LV-095",2018,31,"LV","2018-07-30","LC","L","Pipiens",0,,,,,,,
"CSU12207","LV-095",2018,31,"LV","2018-07-30","LC","L","Tarsalis",12,"0","55.55",,,"40.444118","-105.022166",
"CSU00000","LV-104",2018,31,"LV","2018-07-31","LC","L","Pipiens",0,,,,,,,
"CSU12235","LV-104",2018,31,"LV","2018-07-31","LC","L","Tarsalis",16,"0","55.55",,,"40.396854","-105.020915",
"CSU12239","LV-110",2018,31,"LV","2018-07-31","LC","L","Pipiens",11,"0","55.55",,,"40.400764","-105.122681",
"CSU12238","LV-110",2018,31,"LV","2018-07-31","LC","L","Tarsalis",40,"0","55.55",,,"40.400764","-105.122681",
"CSU00000","FC-006",2018,31,"NE","2018-07-30","LC","L","Pipiens",0,,,,,,,
"CSU12215","FC-006",2018,31,"NE","2018-07-30","LC","L","Tarsalis",16,"0","55.55",,,"40.592328","-105.066295",
"CSU12228","FC-014",2018,31,"NE","2018-07-30","LC","L","Pipiens",50,"0","55.55",,,"40.56359","-105.006562",
"CSU12229","FC-014",2018,31,"NE","2018-07-30","LC","L","Pipiens",50,"0","35.3204",,,"40.56359","-105.006562",
"CSU12230","FC-014",2018,31,"NE","2018-07-30","LC","L","Pipiens",36,"0","55.55",,,"40.56359","-105.006562",
"CSU12227","FC-014",2018,31,"NE","2018-07-30","LC","L","Tarsalis",16,"0","55.55",,,"40.56359","-105.006562",
"CSU12213","FC-019",2018,31,"NE","2018-07-30","LC","L","Pipiens",4,"0","55.55",,,"40.565586","-105.05203",
"CSU12212","FC-019",2018,31,"NE","2018-07-30","LC","L","Tarsalis",7,"0","55.55",,,"40.565586","-105.05203",
"CSU00000","FC-034",2018,31,"NE","2018-07-30","LC","L","Pipiens",0,,,,,,,
"CSU12231","FC-034",2018,31,"NE","2018-07-30","LC","L","Tarsalis",33,"0","33.38591",,,"40.62556","-105.05009",
"CSU12217","FC-038",2018,31,"NE","2018-07-30","LC","L","Pipiens",26,"0","55.55",,,"40.59911","-105.00623",
"CSU12216","FC-038",2018,31,"NE","2018-07-30","LC","L","Tarsalis",13,"0","55.55",,,"40.59911","-105.00623",
"CSU12211","FC-040",2018,31,"NE","2018-07-30","LC","L","Pipiens",15,"0","35.3662",,,"40.60326","-105.06554",
"CSU12210","FC-040",2018,31,"NE","2018-07-30","LC","L","Tarsalis",21,"0","55.55",,,"40.60326","-105.06554",
"CSU12226","FC-040GR",2018,31,"NE","2018-07-30","LC","G","Pipiens",34,"0","55.55",,,"40.60326","-105.06553",
"CSU00000","FC-040GR",2018,31,"NE","2018-07-30","LC","G","Tarsalis",0,,,,,,,
"CSU12221","FC-066",2018,31,"NE","2018-07-30","LC","L","Pipiens",50,"0","55.55",,,"40.55873","-105.02318",
"CSU12222","FC-066",2018,31,"NE","2018-07-30","LC","L","Pipiens",50,"0","55.55",,,"40.55873","-105.02318",
"CSU12223","FC-066",2018,31,"NE","2018-07-30","LC","L","Pipiens",50,"0","35.30464",,,"40.55873","-105.02318",
"CSU12224","FC-066",2018,31,"NE","2018-07-30","LC","L","Pipiens",15,"0","55.55",,,"40.55873","-105.02318",
"CSU12220","FC-066",2018,31,"NE","2018-07-30","LC","L","Tarsalis",23,"0","55.55",,,"40.55873","-105.02318",
"CSU12208","FC-066GR",2018,31,"NE","2018-07-30","LC","G","Pipiens",31,"0","55.55",,,"40.55873","-105.02318",
"CSU00000","FC-066GR",2018,31,"NE","2018-07-30","LC","G","Tarsalis",0,,,,,,,
"CSU12234","FC-067",2018,31,"NE","2018-07-30","LC","L","Pipiens",24,"0","55.55",,,"40.57881","-105.05592",
"CSU12232","FC-067",2018,31,"NE","2018-07-30","LC","L","Tarsalis",50,"0","55.55",,,"40.57881","-105.05592",
"CSU12233","FC-067",2018,31,"NE","2018-07-30","LC","L","Tarsalis",39,"0","55.55",,,"40.57881","-105.05592",
"CSU00000","FC-069",2018,31,"NE","2018-07-30","LC","L","Pipiens",0,,,,,,,
"CSU12214","FC-069",2018,31,"NE","2018-07-30","LC","L","Tarsalis",7,"0","55.55",,,"40.61438","-105.0527",
"CSU12219","FC-072",2018,31,"NE","2018-07-30","LC","L","Pipiens",22,"0","55.55",,,"40.56953","-105.07117",
"CSU12218","FC-072",2018,31,"NE","2018-07-30","LC","L","Tarsalis",50,"0","55.55",,,"40.56953","-105.07117",
"CSU12209","FC-091GR",2018,31,"NE","2018-07-30","LC","G","Pipiens",50,"0","55.55",,,"40.57052","-105.05457",
"CSU00000","FC-091GR",2018,31,"NE","2018-07-30","LC","G","Tarsalis",0,,,,,,,
"CSU00000","FC-092GR",2018,31,"NE","2018-07-30","LC","G","Pipiens",0,,,,,,,
"CSU00000","FC-092GR",2018,31,"NE","2018-07-30","LC","G","Tarsalis",0,,,,,,,
"CSU12280","FC-011",2018,31,"NW","2018-08-01","LC","L","Pipiens",50,"0","55.55",,,"40.56948","-105.13603",
"CSU12279","FC-011",2018,31,"NW","2018-08-01","LC","L","Tarsalis",22,"0","55.55",,,"40.56948","-105.13603",
"CSU00000","FC-015",2018,31,"NW","2018-08-01","LC","L","Pipiens",0,,,,,,,
"CSU12295","FC-015",2018,31,"NW","2018-08-01","LC","L","Tarsalis",7,"0","55.55",,,"40.5598","-105.12409",
"CSU00000","FC-036",2018,31,"NW","2018-07-30","LC","L","Pipiens",0,,,,,,,
"CSU12225","FC-036",2018,31,"NW","2018-07-30","LC","L","Tarsalis",42,"0","55.55",,,"40.600766","-105.079837",
"CSU00000","FC-041",2018,31,"NW","2018-08-01","LC","L","Pipiens",0,,,,,,,
"CSU12302","FC-041",2018,31,"NW","2018-08-01","LC","L","Tarsalis",50,"0","55.55",,,"40.58794","-105.10486",
"CSU12303","FC-041",2018,31,"NW","2018-08-01","LC","L","Tarsalis",18,"0","35.06106",,,"40.58794","-105.10486",
"CSU12273","FC-049",2018,31,"NW","2018-08-01","LC","L","Pipiens",10,"0","55.55",,,"40.57324","-105.13949",
"CSU12272","FC-049",2018,31,"NW","2018-08-01","LC","L","Tarsalis",15,"0","55.55",,,"40.57324","-105.13949",
"CSU12275","FC-052",2018,31,"NW","2018-08-01","LC","L","Pipiens",10,"0","55.55",,,"40.56163","-105.08703",
"CSU12274","FC-052",2018,31,"NW","2018-08-01","LC","L","Tarsalis",28,"0","32.93218",,,"40.56163","-105.08703",
"CSU12306","FC-061",2018,31,"NW","2018-08-02","LC","L","Pipiens",21,"0","55.55",,,"40.5688","-105.09165",
"CSU12304","FC-061",2018,31,"NW","2018-08-02","LC","L","Tarsalis",50,"0","55.55",,,"40.5688","-105.09165",
"CSU12305","FC-061",2018,31,"NW","2018-08-02","LC","L","Tarsalis",22,"0","35.47717",,,"40.5688","-105.09165",
"CSU00000","FC-063",2018,31,"NW","2018-08-01","LC","L","Pipiens",0,,,,,,,
"CSU12278","FC-063",2018,31,"NW","2018-08-01","LC","L","Tarsalis",4,"0","55.55",,,"40.56568","-105.10485",
"CSU12282","FC-063GR",2018,31,"NW","2018-08-01","LC","G","Pipiens",50,"1","26.30682",,,"40.56568","-105.10505",
"CSU12283","FC-063GR",2018,31,"NW","2018-08-01","LC","G","Pipiens",50,"1","30.63858",,,"40.56568","-105.10505",
"CSU12284","FC-063GR",2018,31,"NW","2018-08-01","LC","G","Pipiens",50,"0","55.55",,,"40.56568","-105.10505",
"CSU12285","FC-063GR",2018,31,"NW","2018-08-01","LC","G","Pipiens",50,"0","55.55",,,"40.56568","-105.10505",
"CSU12286","FC-063GR",2018,31,"NW","2018-08-01","LC","G","Pipiens",28,"0","55.55",,,"40.56568","-105.10505",
"CSU00000","FC-063GR",2018,31,"NW","2018-08-01","LC","G","Tarsalis",0,,,,,,,
"CSU00000","FC-073",2018,31,"NW","2018-08-01","LC","L","Pipiens",0,,,,,,,
"CSU00000","FC-073",2018,31,"NW","2018-08-01","LC","L","Tarsalis",0,,,,,,,
"CSU12296","FC-090GR",2018,31,"NW","2018-08-01","LC","G","Pipiens",50,"0","55.55",,,"40.58196","-105.11136",
"CSU12297","FC-090GR",2018,31,"NW","2018-08-01","LC","G","Pipiens",33,"0","31.01877",,,"40.58196","-105.11136",
"CSU00000","FC-090GR",2018,31,"NW","2018-08-01","LC","G","Tarsalis",0,,,,,,,
"CSU12252","FC-004",2018,31,"SE","2018-07-31","LC","L","Pipiens",26,"0","55.55",,,"40.53486","-105.03733",
"CSU12251","FC-004",2018,31,"SE","2018-07-31","LC","L","Tarsalis",24,"0","55.55",,,"40.53486","-105.03733",
"CSU12242","FC-023",2018,31,"SE","2018-07-31","LC","L","Pipiens",7,"0","32.95156",,,"40.54466","-105.0641",
"CSU12241","FC-023",2018,31,"SE","2018-07-31","LC","L","Tarsalis",7,"0","33.95519",,,"40.54466","-105.0641",
"CSU12268","FC-027",2018,31,"SE","2018-07-31","LC","L","Pipiens",50,"1","26.69911",,,"40.54651","-105.03359",
"CSU12269","FC-027",2018,31,"SE","2018-07-31","LC","L","Pipiens",43,"1","22.61428",,,"40.54651","-105.03359",
"CSU12266","FC-027",2018,31,"SE","2018-07-31","LC","L","Tarsalis",50,"0","55.55",,,"40.54651","-105.03359",
"CSU12267","FC-027",2018,31,"SE","2018-07-31","LC","L","Tarsalis",38,"0","55.55",,,"40.54651","-105.03359",
"CSU12317","FC-029",2018,31,"SE","2018-08-02","LC","L","Pipiens",9,"0","35.10817",,,"40.51011","-105.06935",
"CSU12316","FC-029",2018,31,"SE","2018-08-02","LC","L","Tarsalis",44,"0","55.55",,,"40.51011","-105.06935",
"CSU12312","FC-029GR",2018,31,"SE","2018-08-02","LC","G","Pipiens",50,"1","27.44814",,,"40.51101","-105.06937",
"CSU12313","FC-029GR",2018,31,"SE","2018-08-02","LC","G","Pipiens",50,"1","27.74662",,,"40.51101","-105.06937",
"CSU12314","FC-029GR",2018,31,"SE","2018-08-02","LC","G","Pipiens",50,"1","22.95783",,,"40.51101","-105.06937",
"CSU12315","FC-029GR",2018,31,"SE","2018-08-02","LC","G","Pipiens",40,"1","27.4352",,,"40.51101","-105.06937",
"CSU00000","FC-029GR",2018,31,"SE","2018-08-02","LC","G","Tarsalis",0,,,,,,,
"CSU12257","FC-031",2018,31,"SE","2018-07-31","LC","L","Pipiens",6,"0","55.55",,,"40.50609","-105.03942",
"CSU12255","FC-031",2018,31,"SE","2018-07-31","LC","L","Tarsalis",50,"0","55.55",,,"40.50609","-105.03942",
"CSU12256","FC-031",2018,31,"SE","2018-07-31","LC","L","Tarsalis",17,"0","55.55",,,"40.50609","-105.03942",
"CSU00000","FC-039",2018,31,"SE","2018-07-31","LC","L","Pipiens",0,,,,,,,
"CSU00000","FC-039",2018,31,"SE","2018-07-31","LC","L","Tarsalis",0,,,,,,,
"CSU12271","FC-046",2018,31,"SE","2018-08-01","LC","L","Pipiens",7,"0","55.55",,,"40.52983","-105.06484",
"CSU12270","FC-046",2018,31,"SE","2018-08-01","LC","L","Tarsalis",38,"0","55.55",,,"40.52983","-105.06484",
"CSU00000","FC-047",2018,31,"SE","2018-07-31","LC","L","Pipiens",0,,,,,,,
"CSU12254","FC-047",2018,31,"SE","2018-07-31","LC","L","Tarsalis",21,"0","55.55",,,"40.51551","-105.05292",
"CSU12249","FC-050",2018,31,"SE","2018-07-31","LC","L","Pipiens",50,"0","55.55",,,"40.52954","-105.05033",
"CSU12250","FC-050",2018,31,"SE","2018-07-31","LC","L","Pipiens",12,"0","55.55",,,"40.52954","-105.05033",
"CSU12247","FC-050",2018,31,"SE","2018-07-31","LC","L","Tarsalis",50,"0","55.55",,,"40.52954","-105.05033",
"CSU12248","FC-050",2018,31,"SE","2018-07-31","LC","L","Tarsalis",5,"1","22.93368",,,"40.52954","-105.05033",
"CSU00000","FC-053",2018,31,"SE","2018-07-31","LC","L","Pipiens",0,,,,,,,
"CSU12258","FC-053",2018,31,"SE","2018-07-31","LC","L","Tarsalis",49,"0","55.55",,,"40.49942","-105.01183",
"CSU00000","FC-054",2018,31,"SE","2018-08-02","LC","L","Pipiens",0,,,,,,,
"CSU12319","FC-054",2018,31,"SE","2018-08-02","LC","L","Tarsalis",31,"0","55.55",,,"40.49998","-105.0632",
"CSU12244","FC-059",2018,31,"SE","2018-07-31","LC","L","Pipiens",18,"0","55.55",,,"40.5426","-105.04604",
"CSU12243","FC-059",2018,31,"SE","2018-07-31","LC","L","Tarsalis",17,"0","33.99657",,,"40.5426","-105.04604",
"CSU00000","FC-064",2018,31,"SE","2018-07-31","LC","L","Pipiens",0,,,,,,,
"CSU12253","FC-064",2018,31,"SE","2018-07-31","LC","L","Tarsalis",29,"0","30.74484",,,"40.49868","-105.0298",
"CSU12246","FC-074",2018,31,"SE","2018-07-31","LC","L","Pipiens",17,"0","35.32869",,,"40.51432","-105.00249",
"CSU12245","FC-074",2018,31,"SE","2018-07-31","LC","L","Tarsalis",46,"0","55.55",,,"40.51432","-105.00249",
"CSU00000","FC-075",2018,31,"SE","2018-07-31","LC","L","Pipiens",0,,,,,,,
"CSU12240","FC-075",2018,31,"SE","2018-07-31","LC","L","Tarsalis",29,"0","35.59595",,,"40.51138","-105.01987",
"CSU12260","FC-075GR",2018,31,"SE","2018-07-31","LC","G","Pipiens",50,"0","55.55",,,"40.51138","-105.02937",
"CSU12261","FC-075GR",2018,31,"SE","2018-07-31","LC","G","Pipiens",50,"1","20.95064",,,"40.51138","-105.02937",
"CSU12262","FC-075GR",2018,31,"SE","2018-07-31","LC","G","Pipiens",50,"0","33.62755",,,"40.51138","-105.02937",
"CSU12263","FC-075GR",2018,31,"SE","2018-07-31","LC","G","Pipiens",50,"0","31.50439",,,"40.51138","-105.02937",
"CSU12264","FC-075GR",2018,31,"SE","2018-07-31","LC","G","Pipiens",50,"0","33.24107",,,"40.51138","-105.02937",
