"csu_id","trap_id","zone","year","week","trap_date","method","spp","total","test_code","cq","copies","seq","notes"
"CSU8567","FC-088GR","SE",2015,34,2015-08-25,"G","Pipiens",50,1,,,,
"CSU8568","FC-088GR","SE",2015,34,2015-08-25,"G","Pipiens",50,1,,,,
"CSU8569","FC-088GR","SE",2015,34,2015-08-25,"G","Pipiens",47,1,,,,
"CSU8570","FC-027","SE",2015,34,2015-08-25,"L","Tarsalis",10,0,,,,
"CSU8571","FC-027","SE",2015,34,2015-08-25,"L","Pipiens",15,0,,,,
"CSU8572","FC-059","SE",2015,34,2015-08-25,"L","Tarsalis",7,0,,,,
"CSU8573","FC-059","SE",2015,34,2015-08-25,"L","Pipiens",24,1,,,,
"CSU8574","FC-023","SE",2015,34,2015-08-25,"L","Tarsalis",5,0,,,,
"CSU8575","FC-023","SE",2015,34,2015-08-25,"L","Pipiens",5,0,,,,
"CSU8576","FC-050","SE",2015,34,2015-08-25,"L","Tarsalis",7,0,,,,
"CSU8577","FC-050","SE",2015,34,2015-08-25,"L","Pipiens",50,0,,,,
"CSU8578","FC-050","SE",2015,34,2015-08-25,"L","Pipiens",9,0,,,,
"CSU8579","FC-047","SE",2015,34,2015-08-25,"L","Tarsalis",5,0,,,,
"CSU8580","FC-047","SE",2015,34,2015-08-25,"L","Pipiens",2,0,,,,
"CSU8581","FC-031","SE",2015,34,2015-08-25,"L","Tarsalis",19,0,,,,
"CSU8582","FC-031","SE",2015,34,2015-08-25,"L","Pipiens",12,0,,,,
"CSU8583","FC-046","SE",2015,34,2015-08-25,"L","Tarsalis",16,1,,,,
"CSU8584","FC-046","SE",2015,34,2015-08-25,"L","Pipiens",33,0,,,,
"CSU00000","FC-019","NE",2015,34,2015-08-24,"L","Tarsalis",0,,,,,
"CSU00000","FC-040GR","NE",2015,34,2015-08-24,"G","Tarsalis",0,,,,,
"CSU00000","FC-066GR","NE",2015,34,2015-08-24,"G","Tarsalis",0,,,,,
"CSU00000","FC-091GR","NE",2015,34,2015-08-24,"G","Tarsalis",0,,,,,
"CSU00000","FC-092GR","NE",2015,34,2015-08-24,"G","Tarsalis",0,,,,,
"CSU8509","LV-095","LV",2015,34,2015-08-24,"L","Tarsalis",36,0,,,,
"CSU8510","LV-095","LV",2015,34,2015-08-24,"L","Pipiens",12,0,,,,
"CSU8511","FC-053","SE",2015,34,2015-08-24,"L","Tarsalis",7,0,,,,
"CSU8512","FC-053","SE",2015,34,2015-08-24,"L","Pipiens",2,0,,,,
"CSU8513","FC-004","SE",2015,34,2015-08-24,"L","Tarsalis",6,0,,,,
"CSU8514","FC-004","SE",2015,34,2015-08-24,"L","Pipiens",14,0,,,,
"CSU8515","FC-014","NE",2015,34,2015-08-24,"L","Tarsalis",1,0,,,,
"CSU8516","FC-014","NE",2015,34,2015-08-24,"L","Pipiens",1,0,,,,
"CSU8517","FC-067","NE",2015,34,2015-08-24,"L","Tarsalis",11,0,,,,
"CSU8518","FC-067","NE",2015,34,2015-08-24,"L","Pipiens",11,0,,,,
"CSU8519","FC-038","NE",2015,34,2015-08-24,"L","Tarsalis",1,0,,,,
"CSU8520","FC-038","NE",2015,34,2015-08-24,"L","Pipiens",1,0,,,,
"CSU8521","FC-034","NE",2015,34,2015-08-24,"L","Tarsalis",11,0,,,,
"CSU8522","FC-034","NE",2015,34,2015-08-24,"L","Pipiens",3,0,,,,
"CSU8523","FC-069","NE",2015,34,2015-08-24,"L","Tarsalis",1,0,,,,
"CSU8524","FC-069","NE",2015,34,2015-08-24,"L","Pipiens",3,0,,,,
"CSU8525","FC-040","NE",2015,34,2015-08-24,"L","Tarsalis",11,0,,,,
"CSU8526","FC-040","NE",2015,34,2015-08-24,"L","Pipiens",29,0,,,,
"CSU8527","FC-040GR","NE",2015,34,2015-08-24,"G","Pipiens",50,1,,,,
"CSU8528","FC-040GR","NE",2015,34,2015-08-24,"G","Pipiens",50,1,,,,
"CSU8529","LV-069","LV",2015,34,2015-08-24,"L","Tarsalis",11,0,,,,
"CSU8530","LV-069","LV",2015,34,2015-08-24,"L","Pipiens",13,0,,,,
"CSU8531","FC-036","NW",2015,34,2015-08-24,"L","Tarsalis",11,0,,,,
"CSU8532","FC-036","NW",2015,34,2015-08-24,"L","Pipiens",10,0,,,,
"CSU8533","FC-006","NE",2015,34,2015-08-24,"L","Tarsalis",6,0,,,,
"CSU8534","FC-006","NE",2015,34,2015-08-24,"L","Pipiens",22,0,,,,
"CSU8535","FC-092GR","NE",2015,34,2015-08-24,"G","Pipiens",28,0,,,,
"CSU8536","FC-072","NE",2015,34,2015-08-24,"L","Tarsalis",13,0,,,,
"CSU8537","FC-072","NE",2015,34,2015-08-24,"L","Pipiens",11,1,,,,
"CSU8538","FC-091GR","NE",2015,34,2015-08-24,"G","Pipiens",1,0,,,,
"CSU8539","FC-019","NE",2015,34,2015-08-24,"L","Pipiens",1,0,,,,
"CSU8540","FC-066","NE",2015,34,2015-08-24,"L","Tarsalis",17,0,,,,
"CSU8541","FC-066","NE",2015,34,2015-08-24,"L","Pipiens",19,0,,,,
"CSU8542","FC-066GR","NE",2015,34,2015-08-24,"G","Pipiens",5,0,,,,
"CSU00000","FC-001","SW",2015,33,2015-08-20,"L","Pipiens",0,,,,,
"CSU00000","FC-029GR","SE",2015,33,2015-08-20,"G","Tarsalis",0,,,,,
"CSU00000","FC-057","SW",2015,33,2015-08-20,"L","Pipiens",0,,,,,
"CSU00000","FC-068","SW",2015,33,2015-08-20,"L","Pipiens",0,,,,,
"CSU00000","FC-089GR","SW",2015,33,2015-08-20,"G","Tarsalis",0,,,,,
"CSU8392","FC-054","SE",2015,33,2015-08-20,"L","Pipiens",4,0,55.55,,,
"CSU8393","FC-029GR","SE",2015,33,2015-08-20,"G","Pipiens",50,1,20.1,,,
"CSU8394","FC-029GR","SE",2015,33,2015-08-20,"G","Pipiens",27,1,29.31,,,
"CSU8395","FC-029","SE",2015,33,2015-08-20,"L","Tarsalis",15,0,37.85,,,
"CSU8396","FC-029","SE",2015,33,2015-08-20,"L","Pipiens",10,0,55.55,,,
"CSU8397","FC-068","SW",2015,33,2015-08-20,"L","Tarsalis",4,0,55.55,,,
"CSU8398","FC-062","SW",2015,33,2015-08-20,"L","Tarsalis",6,0,55.55,,,
"CSU8493","FC-054","SE",2015,33,2015-08-20,"L","Tarsalis",1,0,55.55,,,
"CSU8494","FC-054","SE",2015,33,2015-08-20,"L","Pipiens",1,0,55.55,,,
"CSU8495","FC-029GR","SE",2015,33,2015-08-20,"G","Pipiens",43,1,31.17,,,
"CSU8496","FC-093","SW",2015,33,2015-08-20,"L","Tarsalis",4,0,,,,
"CSU8497","FC-093","SW",2015,33,2015-08-20,"L","Pipiens",8,0,,,,
"CSU8498","FC-068","SW",2015,33,2015-08-20,"L","Tarsalis",1,0,,,,
"CSU8499","FC-029","SE",2015,33,2015-08-20,"L","Tarsalis",1,0,,,,
"CSU8500","FC-001","SW",2015,33,2015-08-20,"L","Tarsalis",1,0,,,,
"CSU8501","FC-089GR","SW",2015,33,2015-08-20,"G","Pipiens",35,0,,,,
"CSU8502","FC-062","SW",2015,33,2015-08-20,"L","Tarsalis",2,0,,,,
"CSU8503","FC-062","SW",2015,33,2015-08-20,"L","Pipiens",11,0,,,,
"CSU8504","FC-037","SW",2015,33,2015-08-20,"L","Tarsalis",3,0,,,,
"CSU8505","FC-037","SW",2015,33,2015-08-20,"L","Pipiens",2,0,,,,
"CSU8506","FC-057","SW",2015,33,2015-08-20,"L","Tarsalis",1,0,,,,
"CSU8507","FC-071","SW",2015,33,2015-08-20,"L","Tarsalis",1,0,,,,
"CSU8508","FC-071","SW",2015,33,2015-08-20,"L","Pipiens",2,0,,,,
"CSU00000","FC-015","NW",2015,33,2015-08-19,"L","Pipiens",0,,,,,
"CSU00000","FC-015","NW",2015,33,2015-08-19,"L","Tarsalis",0,,,,,
"CSU00000","FC-041","NW",2015,33,2015-08-19,"L","Pipiens",0,,,,,
"CSU00000","FC-058","SW",2015,33,2015-08-19,"L","Tarsalis",0,,,,,
"CSU00000","FC-060","SW",2015,33,2015-08-19,"L","Pipiens",0,,,,,
"CSU00000","FC-063","NW",2015,33,2015-08-19,"L","Pipiens",0,,,,,
"CSU00000","FC-063","NW",2015,33,2015-08-19,"L","Tarsalis",0,,,,,
"CSU00000","FC-063GR","NW",2015,33,2015-08-19,"G","Tarsalis",0,,,,,
"CSU00000","FC-073","NW",2015,33,2015-08-19,"L","Pipiens",0,,,,,
"CSU00000","FC-090GR","NW",2015,33,2015-08-19,"G","Pipiens",0,,,,,
"CSU00000","FC-090GR","NW",2015,33,2015-08-19,"G","Tarsalis",0,,,,,
"CSU8478","LV-020","LV",2015,33,2015-08-19,"L","Tarsalis",6,0,55.55,,,
"CSU8479","LV-020","LV",2015,33,2015-08-19,"L","Pipiens",3,0,55.55,,,
"CSU8480","FC-052","NW",2015,33,2015-08-19,"L","Tarsalis",2,0,55.55,,,
"CSU8481","FC-052","NW",2015,33,2015-08-19,"L","Pipiens",1,0,55.55,,,
"CSU8482","FC-061","NW",2015,33,2015-08-19,"L","Tarsalis",5,0,55.55,,,
"CSU8483","FC-061","NW",2015,33,2015-08-19,"L","Pipiens",4,0,55.55,,,
"CSU8484","FC-073","NW",2015,33,2015-08-19,"L","Tarsalis",2,0,55.55,,,
"CSU8485","FC-041","NW",2015,33,2015-08-19,"L","Tarsalis",1,0,55.55,,,
"CSU8486","FC-060","SW",2015,33,2015-08-19,"L","Tarsalis",1,0,55.55,,,
"CSU8487","FC-058","SW",2015,33,2015-08-19,"L","Pipiens",1,0,55.55,,,
"CSU8488","FC-049","NW",2015,33,2015-08-19,"L","Tarsalis",2,0,55.55,,,
"CSU8489","FC-049","NW",2015,33,2015-08-19,"L","Pipiens",4,0,55.55,,,
"CSU8490","FC-011","NW",2015,33,2015-08-19,"L","Tarsalis",1,0,55.55,,,
"CSU8491","FC-011","NW",2015,33,2015-08-19,"L","Pipiens",2,0,55.55,,,
"CSU8492","FC-063GR","NW",2015,33,2015-08-19,"G","Pipiens",11,1,22.85,,,
"CSU00000","FC-074","SE",2015,33,2015-08-18,"L","Pipiens",0,,,,,
"CSU00000","FC-075GR","SE",2015,33,2015-08-18,"G","Tarsalis",0,,,,,
"CSU00000","FC-088GR","SE",2015,33,2015-08-18,"G","Tarsalis",0,,,,,
"CSU00000","LV-104","LV",2015,33,2015-08-18,"L","Pipiens",0,,,,,
"CSU00000","LV-110","LV",2015,33,2015-08-18,"L","Pipiens",0,,,,,
"CSU8448","FC-039","SE",2015,33,2015-08-18,"L","Tarsalis",9,0,55.55,,,
"CSU8449","FC-039","SE",2015,33,2015-08-18,"L","Pipiens",1,0,55.55,,,
"CSU8450","FC-064","SE",2015,33,2015-08-18,"L","Tarsalis",4,0,55.55,,,
"CSU8451","FC-064","SE",2015,33,2015-08-18,"L","Pipiens",3,0,55.55,,,
"CSU8452","FC-075","SE",2015,33,2015-08-18,"L","Tarsalis",7,0,55.55,,,
"CSU8453","FC-075","SE",2015,33,2015-08-18,"L","Pipiens",5,0,55.55,,,
"CSU8454","LV-110","LV",2015,33,2015-08-18,"L","Tarsalis",1,0,55.55,,,
"CSU8455","LV-104","LV",2015,33,2015-08-18,"L","Tarsalis",3,0,55.55,,,
"CSU8456","LV-089","LV",2015,33,2015-08-18,"L","Tarsalis",10,0,39.38,,,
"CSU8457","LV-089","LV",2015,33,2015-08-18,"L","Pipiens",2,0,55.55,,,
"CSU8458","FC-075GR","SE",2015,33,2015-08-18,"G","Pipiens",50,1,30.14,,,
"CSU8459","FC-075GR","SE",2015,33,2015-08-18,"G","Pipiens",20,0,36.11,,,
"CSU8460","FC-074","SE",2015,33,2015-08-18,"L","Tarsalis",5,0,55.55,,,
"CSU8461","FC-027","SE",2015,33,2015-08-18,"L","Tarsalis",14,0,55.55,,,
"CSU8462","FC-027","SE",2015,33,2015-08-18,"L","Pipiens",13,0,55.55,,,
"CSU8463","FC-059","SE",2015,33,2015-08-18,"L","Tarsalis",1,0,55.55,,,
"CSU8464","FC-059","SE",2015,33,2015-08-18,"L","Pipiens",8,0,55.55,,,
"CSU8465","FC-023","SE",2015,33,2015-08-18,"L","Tarsalis",3,0,55.55,,,
"CSU8466","FC-023","SE",2015,33,2015-08-18,"L","Pipiens",6,0,55.55,,,
"CSU8467","FC-088GR","SE",2015,33,2015-08-18,"G","Pipiens",50,1,21.45,,,
"CSU8468","FC-088GR","SE",2015,33,2015-08-18,"G","Pipiens",50,0,37.75,,,
"CSU8469","FC-088GR","SE",2015,33,2015-08-18,"G","Pipiens",2,0,55.55,,,
"CSU8470","FC-046","SE",2015,33,2015-08-18,"L","Tarsalis",1,0,55.55,,,
"CSU8471","FC-046","SE",2015,33,2015-08-18,"L","Pipiens",2,0,38.8,,,
"CSU8472","FC-047","SE",2015,33,2015-08-18,"L","Tarsalis",1,0,55.55,,,
"CSU8473","FC-047","SE",2015,33,2015-08-18,"L","Pipiens",2,0,55.55,,,
"CSU8474","FC-050","SE",2015,33,2015-08-18,"L","Tarsalis",6,0,38.66,,,
"CSU8475","FC-050","SE",2015,33,2015-08-18,"L","Pipiens",22,0,37.42,,,
"CSU8476","FC-031","SE",2015,33,2015-08-18,"L","Tarsalis",5,0,55.55,,,
"CSU8477","FC-031","SE",2015,33,2015-08-18,"L","Pipiens",4,0,55.55,,,
"CSU00000","FC-066GR","NE",2015,33,2015-08-17,"G","Tarsalis",0,,,,,
"CSU00000","FC-091GR","NE",2015,33,2015-08-17,"G","Tarsalis",0,,,,,
"CSU00000","FC-092GR","NE",2015,33,2015-08-17,"G","Tarsalis",0,,,,,
"CSU8408","LV-095","LV",2015,33,2015-08-17,"L","Tarsalis",37,0,55.55,,,
"CSU8409","LV-095","LV",2015,33,2015-08-17,"L","Pipiens",13,0,55.55,,,
"CSU8410","FC-053","SE",2015,33,2015-08-17,"L","Tarsalis",35,0,55.55,,,
"CSU8411","FC-053","SE",2015,33,2015-08-17,"L","Pipiens",8,1,25.75,,,
"CSU8412","FC-038","NE",2015,33,2015-08-17,"L","Tarsalis",11,0,55.55,,,
"CSU8413","FC-038","NE",2015,33,2015-08-17,"L","Pipiens",5,0,55.55,,,
"CSU8414","FC-004","SE",2015,33,2015-08-17,"L","Tarsalis",24,0,55.55,,,
"CSU8415","FC-004","SE",2015,33,2015-08-17,"L","Pipiens",22,0,55.55,,,
"CSU8416","FC-034","NE",2015,33,2015-08-17,"L","Tarsalis",12,0,55.55,,,
"CSU8417","FC-034","NE",2015,33,2015-08-17,"L","Pipiens",2,0,55.55,,,
"CSU8418","FC-014","NE",2015,33,2015-08-17,"L","Tarsalis",6,0,55.55,,,
"CSU8419","FC-014","NE",2015,33,2015-08-17,"L","Pipiens",3,0,55.55,,,
"CSU8420","FC-069","NE",2015,33,2015-08-17,"L","Tarsalis",1,0,55.55,,,
"CSU8421","FC-069","NE",2015,33,2015-08-17,"L","Pipiens",1,0,55.55,,,
"CSU8422","FC-067","NE",2015,33,2015-08-17,"L","Tarsalis",11,0,55.55,,,
"CSU8423","FC-067","NE",2015,33,2015-08-17,"L","Pipiens",22,0,55.55,,,
"CSU8424","FC-040","NE",2015,33,2015-08-17,"L","Tarsalis",27,0,55.55,,,
"CSU8425","FC-040","NE",2015,33,2015-08-17,"L","Pipiens",37,1,24.51,,,
"CSU8426","FC-040GR","NE",2015,33,2015-08-17,"G","Tarsalis",1,0,55.55,,,
"CSU8427","FC-040GR","NE",2015,33,2015-08-17,"G","Pipiens",50,1,23.42,,,
"CSU8428","FC-040GR","NE",2015,33,2015-08-17,"G","Pipiens",50,1,22.99,,,
"CSU8429","FC-040GR","NE",2015,33,2015-08-17,"G","Pipiens",50,0,55.55,,,
"CSU8430","FC-040GR","NE",2015,33,2015-08-17,"G","Pipiens",22,0,55.55,,,
"CSU8431","LV-069","LV",2015,33,2015-08-17,"L","Tarsalis",19,0,55.55,,,
"CSU8432","LV-069","LV",2015,33,2015-08-17,"L","Pipiens",5,0,55.55,,,
"CSU8433","FC-036","NW",2015,33,2015-08-17,"L","Tarsalis",17,0,55.55,,,
"CSU8434","FC-036","NW",2015,33,2015-08-17,"L","Pipiens",31,0,55.55,,,
"CSU8435","FC-092GR","NE",2015,33,2015-08-17,"G","Pipiens",50,0,34.82,,,
"CSU8436","FC-092GR","NE",2015,33,2015-08-17,"G","Pipiens",50,1,21.72,,,
"CSU8437","FC-092GR","NE",2015,33,2015-08-17,"G","Pipiens",46,0,55.55,,,
"CSU8438","FC-066","NE",2015,33,2015-08-17,"L","Tarsalis",22,0,55.55,,,
"CSU8439","FC-066","NE",2015,33,2015-08-17,"L","Pipiens",30,0,55.55,,,
"CSU8440","FC-066GR","NE",2015,33,2015-08-17,"G","Pipiens",25,0,38.24,,,
"CSU8441","FC-019","NE",2015,33,2015-08-17,"L","Tarsalis",10,0,55.55,,,
"CSU8442","FC-019","NE",2015,33,2015-08-17,"L","Pipiens",15,0,55.55,,,
"CSU8443","FC-091GR","NE",2015,33,2015-08-17,"G","Pipiens",5,0,55.55,,,
"CSU8444","FC-072","NE",2015,33,2015-08-17,"L","Tarsalis",17,0,55.55,,,
"CSU8445","FC-072","NE",2015,33,2015-08-17,"L","Pipiens",20,0,55.55,,,
"CSU8446","FC-006","NE",2015,33,2015-08-17,"L","Tarsalis",10,0,55.55,,,
"CSU8447","FC-006","NE",2015,33,2015-08-17,"L","Pipiens",6,0,55.55,,,
"CSU00000","FC-054","SE",2015,32,2015-08-15,"L","Pipiens",0,,,,,
"CSU8391","FC-054","SE",2015,32,2015-08-15,"L","Tarsalis",5,0,55.55,,,
"CSU00000","FC-037","SW",2015,32,2015-08-14,"L","Pipiens",0,,,,,
"CSU00000","FC-037","SW",2015,32,2015-08-14,"L","Tarsalis",0,,,,,
"CSU00000","FC-057","SW",2015,32,2015-08-14,"L","Pipiens",0,,,,,
"CSU00000","FC-057","SW",2015,32,2015-08-14,"L","Tarsalis",0,,,,,
"CSU8389","FC-001","SW",2015,32,2015-08-14,"L","Tarsalis",20,0,55.55,,,
"CSU8390","FC-001","SW",2015,32,2015-08-14,"L","Pipiens",1,0,38.96,,,
"CSU00000","FC-011","NW",2015,32,2015-08-12,"L","Pipiens",0,,,,,
"CSU00000","FC-011","NW",2015,32,2015-08-12,"L","Tarsalis",0,,,,,
"CSU00000","FC-062","SW",2015,32,2015-08-12,"L","Pipiens",0,,,,,
"CSU00000","FC-062","SW",2015,32,2015-08-12,"L","Tarsalis",0,,,,,
"CSU00000","FC-063GR","NW",2015,32,2015-08-12,"G","Tarsalis",0,,,,,
"CSU00000","FC-068","SW",2015,32,2015-08-12,"L","Pipiens",0,,,,,
"CSU00000","FC-068","SW",2015,32,2015-08-12,"L","Tarsalis",0,,,,,
"CSU00000","FC-071","SW",2015,32,2015-08-12,"L","Pipiens",0,,,,,
"CSU00000","FC-071","SW",2015,32,2015-08-12,"L","Tarsalis",0,,,,,
"CSU00000","FC-089GR","SW",2015,32,2015-08-12,"G","Pipiens",0,,,,,
"CSU00000","FC-089GR","SW",2015,32,2015-08-12,"G","Tarsalis",0,,,,,
"CSU00000","FC-090GR","NW",2015,32,2015-08-12,"G","Tarsalis",0,,,,,
"CSU00000","FC-093","SW",2015,32,2015-08-12,"L","Pipiens",0,,,,,
"CSU00000","FC-093","SW",2015,32,2015-08-12,"L","Tarsalis",0,,,,,
"CSU8361","FC-052","NW",2015,32,2015-08-12,"L","Tarsalis",30,0,55.55,,,
"CSU8362","FC-052","NW",2015,32,2015-08-12,"L","Pipiens",2,0,55.55,,,
"CSU8363","FC-061","NW",2015,32,2015-08-12,"L","Tarsalis",24,0,55.55,,,
"CSU8364","FC-061","NW",2015,32,2015-08-12,"L","Pipiens",20,0,38.09,,,
"CSU8365","FC-073","NW",2015,32,2015-08-12,"L","Tarsalis",17,0,55.55,,,
"CSU8366","FC-073","NW",2015,32,2015-08-12,"L","Pipiens",15,0,55.55,,,
"CSU8367","LV-020","LV",2015,32,2015-08-12,"L","Tarsalis",50,0,55.55,,,
"CSU8368","LV-020","LV",2015,32,2015-08-12,"L","Tarsalis",7,0,55.55,,,
"CSU8369","LV-020","LV",2015,32,2015-08-12,"L","Pipiens",1,0,38.32,,,
"CSU8370","FC-041","NW",2015,32,2015-08-12,"L","Tarsalis",50,0,55.55,,,
"CSU8371","FC-041","NW",2015,32,2015-08-12,"L","Tarsalis",10,0,55.55,,,
"CSU8372","FC-041","NW",2015,32,2015-08-12,"L","Pipiens",29,0,55.55,,,
"CSU8373","FC-090GR","NW",2015,32,2015-08-12,"G","Pipiens",35,0,38.3,,,
"CSU8374","FC-060","SW",2015,32,2015-08-12,"L","Tarsalis",10,0,37.8,,,
"CSU8375","FC-060","SW",2015,32,2015-08-12,"L","Pipiens",4,0,55.55,,,
"CSU8376","FC-063GR","NW",2015,32,2015-08-12,"G","Pipiens",50,0,55.55,,,
"CSU8377","FC-063GR","NW",2015,32,2015-08-12,"G","Pipiens",50,0,37.24,,,
"CSU8378","FC-063GR","NW",2015,32,2015-08-12,"G","Pipiens",1,0,38.43,,,
"CSU8379","FC-015","NW",2015,32,2015-08-12,"L","Tarsalis",11,0,55.55,,,
"CSU8380","FC-015","NW",2015,32,2015-08-12,"L","Pipiens",8,0,55.55,,,
"CSU8381","FC-058","SW",2015,32,2015-08-12,"L","Tarsalis",1,0,55.55,,,
"CSU8382","FC-058","SW",2015,32,2015-08-12,"L","Pipiens",2,0,55.55,,,
"CSU8383","FC-049","NW",2015,32,2015-08-12,"L","Tarsalis",12,0,55.55,,,
"CSU8384","FC-049","NW",2015,32,2015-08-12,"L","Pipiens",7,0,38.9,,,
"CSU8385","FC-063","NW",2015,32,2015-08-12,"L","Tarsalis",2,0,55.55,,,
"CSU8386","FC-063","NW",2015,32,2015-08-12,"L","Pipiens",1,0,55.55,,,
"CSU8387","FC-063","NW",2015,32,2015-08-12,"L","Tarsalis",18,0,55.55,,,
"CSU8388","FC-063","NW",2015,32,2015-08-12,"L","Pipiens",6,0,55.55,,,
"CSU00000","FC-029","SE",2015,32,2015-08-11,"L","Pipiens",0,,,,,
"CSU00000","FC-029","SE",2015,32,2015-08-11,"L","Tarsalis",0,,,,,
"CSU00000","FC-029GR","SE",2015,32,2015-08-11,"G","Pipiens",0,,,,,
"CSU00000","FC-029GR","SE",2015,32,2015-08-11,"G","Tarsalis",0,,,,,
"CSU00000","FC-075GR","SE",2015,32,2015-08-11,"G","Tarsalis",0,,,,,
"CSU00000","FC-088GR","SE",2015,32,2015-08-11,"G","Tarsalis",0,,,,,
"CSU8328","FC-039","SE",2015,32,2015-08-11,"L","Tarsalis",16,0,55.55,,,
"CSU8329","FC-039","SE",2015,32,2015-08-11,"L","Pipiens",1,0,38.91,,,
"CSU8330","FC-064","SE",2015,32,2015-08-11,"L","Tarsalis",14,0,55.55,,,
"CSU8331","FC-064","SE",2015,32,2015-08-11,"L","Pipiens",4,0,55.55,,,
"CSU8332","FC-075","SE",2015,32,2015-08-11,"L","Tarsalis",17,0,55.55,,,
"CSU8333","FC-075","SE",2015,32,2015-08-11,"L","Pipiens",10,0,55.55,,,
"CSU8334","FC-075GR","SE",2015,32,2015-08-11,"G","Pipiens",39,0,37.96,,,
"CSU8335","FC-074","SE",2015,32,2015-08-11,"L","Tarsalis",22,0,55.55,,,
"CSU8336","FC-074","SE",2015,32,2015-08-11,"L","Pipiens",2,1,25.55,,,
"CSU8337","FC-088GR","SE",2015,32,2015-08-11,"G","Pipiens",50,1,21.47,,,
"CSU8338","FC-088GR","SE",2015,32,2015-08-11,"G","Pipiens",50,0,55.55,,,
"CSU8339","FC-088GR","SE",2015,32,2015-08-11,"G","Pipiens",33,1,27.86,,,
"CSU8340","LV-089","LV",2015,32,2015-08-11,"L","Tarsalis",30,0,55.55,,,
"CSU8341","LV-089","LV",2015,32,2015-08-11,"L","Pipiens",2,0,37.72,,,
"CSU8342","LV-104","LV",2015,32,2015-08-11,"L","Tarsalis",44,0,55.55,,,
"CSU8343","LV-104","LV",2015,32,2015-08-11,"L","Pipiens",10,0,55.55,,,
"CSU8344","LV-110","LV",2015,32,2015-08-11,"L","Tarsalis",9,0,38.11,,,
"CSU8345","LV-110","LV",2015,32,2015-08-11,"L","Pipiens",2,0,37.6,,,
"CSU8346","FC-027","SE",2015,32,2015-08-11,"L","Tarsalis",50,0,55.55,,,
"CSU8347","FC-027","SE",2015,32,2015-08-11,"L","Tarsalis",1,0,55.55,,,
"CSU8348","FC-027","SE",2015,32,2015-08-11,"L","Pipiens",11,0,39.86,,,
"CSU8349","FC-059","SE",2015,32,2015-08-11,"L","Tarsalis",17,0,55.55,,,
"CSU8350","FC-059","SE",2015,32,2015-08-11,"L","Pipiens",25,0,55.55,,,
"CSU8351","FC-023","SE",2015,32,2015-08-11,"L","Tarsalis",15,0,55.55,,,
"CSU8352","FC-023","SE",2015,32,2015-08-11,"L","Pipiens",6,0,37.39,,,
"CSU8353","FC-046","SE",2015,32,2015-08-11,"L","Tarsalis",22,0,55.55,,,
"CSU8354","FC-046","SE",2015,32,2015-08-11,"L","Pipiens",15,0,55.55,,,
"CSU8355","FC-047","SE",2015,32,2015-08-11,"L","Tarsalis",13,0,55.55,,,
"CSU8356","FC-047","SE",2015,32,2015-08-11,"L","Pipiens",2,0,55.55,,,
"CSU8357","FC-050","SE",2015,32,2015-08-11,"L","Tarsalis",13,0,36.84,,,
"CSU8358","FC-050","SE",2015,32,2015-08-11,"L","Pipiens",26,0,55.55,,,
"CSU8359","FC-031","SE",2015,32,2015-08-11,"L","Tarsalis",30,0,55.55,,,
"CSU8360","FC-031","SE",2015,32,2015-08-11,"L","Pipiens",6,0,55.55,,,
"CSU00000","FC-040GR","NE",2015,32,2015-08-10,"G","Tarsalis",0,,,,,
"CSU00000","FC-066GR","NE",2015,32,2015-08-10,"G","Tarsalis",0,,,,,
"CSU00000","FC-092GR","NE",2015,32,2015-08-10,"G","Tarsalis",0,,,,,
"CSU8283","LV-095","LV",2015,32,2015-08-10,"L","Tarsalis",35,0,55.55,,,
"CSU8284","LV-095","LV",2015,32,2015-08-10,"L","Pipiens",2,0,55.55,,,
"CSU8285","FC-053","SE",2015,32,2015-08-10,"L","Tarsalis",31,0,55.55,,,
"CSU8286","FC-053","SE",2015,32,2015-08-10,"L","Pipiens",4,0,55.55,,,
"CSU8287","FC-004","SE",2015,32,2015-08-10,"L","Tarsalis",50,0,55.55,,,
"CSU8288","FC-004","SE",2015,32,2015-08-10,"L","Tarsalis",24,0,55.55,,,
"CSU8289","FC-004","SE",2015,32,2015-08-10,"L","Pipiens",34,0,55.55,,,
"CSU8290","FC-014","NE",2015,32,2015-08-10,"L","Tarsalis",30,0,55.55,,,
"CSU8291","FC-014","NE",2015,32,2015-08-10,"L","Pipiens",3,0,55.55,,,
"CSU8292","FC-067","NE",2015,32,2015-08-10,"L","Tarsalis",50,0,55.55,,,
"CSU8293","FC-067","NE",2015,32,2015-08-10,"L","Tarsalis",42,0,55.55,,,
"CSU8294","FC-067","NE",2015,32,2015-08-10,"L","Pipiens",11,0,55.55,,,
"CSU8295","LV-069","LV",2015,32,2015-08-10,"L","Tarsalis",50,0,55.55,,,
"CSU8296","LV-069","LV",2015,32,2015-08-10,"L","Tarsalis",9,0,35.77,,,
"CSU8297","LV-069","LV",2015,32,2015-08-10,"L","Pipiens",5,0,55.55,,,
"CSU8298","FC-072","NE",2015,32,2015-08-10,"L","Tarsalis",50,0,55.55,,,
"CSU8299","FC-072","NE",2015,32,2015-08-10,"L","Pipiens",9,0,55.55,,,
"CSU8300","FC-069","NE",2015,32,2015-08-10,"L","Tarsalis",25,0,55.55,,,
"CSU8301","FC-069","NE",2015,32,2015-08-10,"L","Pipiens",1,0,55.55,,,
